fsq_id,bk_station_distance,latitude,longitude,name,category_name,uid
590537169e0d54618931beac,757,34.08838,-118.268932,Botanica,Café,bcycle_lametro_4476
4b285787f964a520a89224e3,617,34.087612,-118.27557,Lark Cake Shop,Bakery,bcycle_lametro_4476
42a39200f964a520f2241fe3,842,34.08919,-118.276873,Millie's Cafe,Diner,bcycle_lametro_4476
53d06bba498e6c801ea9816e,54,34.047843,-118.2478,KazuNori,Sushi Restaurant,bcycle_lametro_4491
53e9021e498e230096f69433,265,34.046625,-118.25082,Guisados DTLA,Taco Restaurant,bcycle_lametro_4491
49cdc778f964a520155a1fe3,182,34.046115,-118.2489,Nickel Diner,Diner,bcycle_lametro_4491
5b985a723731ee002c772ed3,193,34.047054,-118.25012,The Wolves,Cocktail Bar,bcycle_lametro_4491
431e2d80f964a52081271fe3,319,34.044906,-118.249656,Cole's French Dip,Restaurant,bcycle_lametro_4491
4a2774a9f964a52080911fe3,322,34.044937,-118.249727,The Varnish,Lounge,bcycle_lametro_4491
4e1f936a628469a57402c1db,360,34.048909,-118.251287,Perch,French Restaurant,bcycle_lametro_4491
5865a033424f935d0b310727,302,34.049823,-118.249252,Bar Clacson,Cocktail Bar,bcycle_lametro_4491
58680bee9c439d2cc839d367,382,34.050714,-118.247924,Blue Bottle Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4491
582fed30110d0340e299474d,277,34.047571,-118.250837,Mezcalero,Cocktail Bar,bcycle_lametro_4491
532e2461498e6e1fdeba6339,31,34.090568,-118.277111,Pine & Crane,Taiwanese Restaurant,bcycle_lametro_4493
42a39200f964a520f2241fe3,113,34.08919,-118.276873,Millie's Cafe,Diner,bcycle_lametro_4493
4a0a51d3f964a52099741fe3,234,34.091167,-118.279387,Flore Vegan Restaurant,Vegan and Vegetarian Restaurant,bcycle_lametro_4493
49bad052f964a520b3531fe3,352,34.091917,-118.28018,Intelligentsia,Coffee Shop,bcycle_lametro_4493
4a91f39df964a520671c20e3,245,34.091167,-118.279387,Naturewell,Fast Food Restaurant,bcycle_lametro_4493
5259b09a498e332351c44572,401,34.086864,-118.275697,Muddy Paw Coffee Company,Bakery,bcycle_lametro_4493
5330e60d498ed6ce5e0474c9,393,34.086915,-118.275806,Night + Market Song,Thai Restaurant,bcycle_lametro_4493
5a208e88fc9e945859a1969e,267,34.091625,-118.27982,La Colombe Coffee Roaster,Café,bcycle_lametro_4493
50857947e4b013424ae92311,314,34.092067,-118.279758,The Black Cat,Cocktail Bar,bcycle_lametro_4493
4a637158f964a52007c51fe3,159,34.090771,-118.279097,Tacos Delta,Taco Restaurant,bcycle_lametro_4493
5d4e746d61835c0008428269,52,34.076184,-118.256745,Bar Flores,Cocktail Bar,bcycle_lametro_4494
541db696498e5208eda9f5f5,39,34.076157,-118.256532,Woodcat Coffee Bar,Coffee Shop,bcycle_lametro_4494
5a89f435fc9e9457d635bc23,94,34.076792,-118.256756,Hey Hey,Bubble Tea Shop,bcycle_lametro_4494
4d7060ae68276ea855578790,264,34.07713,-118.258744,Sage Organic Vegan Bistro,Vegan and Vegetarian Restaurant,bcycle_lametro_4494
5d144511dbde1100257c247a,69,34.076189,-118.256603,Lowboy,Cocktail Bar,bcycle_lametro_4494
49c96799f964a52061581fe3,386,34.077912,-118.259608,El Prado,Wine Bar,bcycle_lametro_4494
49c885aaf964a5201e581fe3,371,34.077601,-118.259814,Masa of Echo Park Bakery & Cafe,Pizzeria,bcycle_lametro_4494
563fb114cd101318c45dbf68,572,34.080039,-118.259718,The Semi-Tropic,Cocktail Bar,bcycle_lametro_4494
3fd66200f964a52002ef1ee3,225,34.075344,-118.253615,The Short Stop,Dive Bar,bcycle_lametro_4494
4a7a7756f964a5205ae91fe3,683,34.079616,-118.261196,Taco Zone Truck,Burrito Restaurant,bcycle_lametro_4494
5c24e96775dcb7002cf25653,110,34.072707,-118.251585,Ototo,Sake Bar,bcycle_lametro_4445
560da0fe498e6ed2d672b8ce,277,34.071244,-118.25085,Eightfold Coffee,Coffee Shop,bcycle_lametro_4445
50e4af3de4b067b02e8b8842,389,34.070182,-118.250265,Guisados,Taco Restaurant,bcycle_lametro_4445
5d4e746d61835c0008428269,537,34.076184,-118.256745,Bar Flores,Cocktail Bar,bcycle_lametro_4445
3fd66200f964a52002ef1ee3,268,34.075344,-118.253615,The Short Stop,Dive Bar,bcycle_lametro_4445
541db696498e5208eda9f5f5,522,34.076157,-118.256532,Woodcat Coffee Bar,Coffee Shop,bcycle_lametro_4445
5a89f435fc9e9457d635bc23,575,34.076792,-118.256756,Hey Hey,Bubble Tea Shop,bcycle_lametro_4445
4d7060ae68276ea855578790,748,34.07713,-118.258744,Sage Organic Vegan Bistro,Vegan and Vegetarian Restaurant,bcycle_lametro_4445
5d144511dbde1100257c247a,553,34.076189,-118.256603,Lowboy,Cocktail Bar,bcycle_lametro_4445
4e31212bb0fb3ee6466fa45b,299,34.075344,-118.253615,Hot Dog Lady,Hot Dog Joint,bcycle_lametro_4445
4df3b60518386ecb4e3175f9,40,34.077572,-118.264626,Mohawk Bend,Beer Bar,bcycle_lametro_4510
56064f90498e9b2a6423b93f,82,34.077205,-118.265468,Bar Bandini,Wine Bar,bcycle_lametro_4510
5b5cc715d1a402002c2164b3,56,34.077285,-118.264125,Larchmont Bungalow Cafe,Café,bcycle_lametro_4510
4a7a7756f964a5205ae91fe3,374,34.079616,-118.261196,Taco Zone Truck,Burrito Restaurant,bcycle_lametro_4510
5aad81e7826444162785e303,36,34.077186,-118.264897,Starbucks Reserve,Coffee Shop,bcycle_lametro_4510
49c96799f964a52061581fe3,456,34.077912,-118.259608,El Prado,Wine Bar,bcycle_lametro_4510
563fb114cd101318c45dbf68,520,34.080039,-118.259718,The Semi-Tropic,Cocktail Bar,bcycle_lametro_4510
4d7060ae68276ea855578790,556,34.07713,-118.258744,Sage Organic Vegan Bistro,Vegan and Vegetarian Restaurant,bcycle_lametro_4510
49c885aaf964a5201e581fe3,465,34.077601,-118.259814,Masa of Echo Park Bakery & Cafe,Pizzeria,bcycle_lametro_4510
43d21a6cf964a5200a2e1fe3,286,34.078119,-118.261386,Taix French Restaurant,French Restaurant,bcycle_lametro_4510
52892c62498ea53134945718,47,34.099925,-118.290167,HomeState,Mexican Restaurant,bcycle_lametro_4457
4c1032ff6b7e2d7f9b4f2735,28,34.099925,-118.290167,Bar Covell,Wine Bar,bcycle_lametro_4457
5877fc78e612f226c829ab4f,128,34.100181,-118.290597,Kismet,Mediterranean Restaurant,bcycle_lametro_4457
3fd66200f964a520f3ee1ee3,364,34.103057,-118.2915,The Dresden Restaurant,Cocktail Bar,bcycle_lametro_4457
502ac8b1f1363cc4b3d50bf7,345,34.10258,-118.28767,Spitz: Home of the Doner Kabab,Doner Restaurant,bcycle_lametro_4457
4ed5ba28e300d4f603b110e3,537,34.095874,-118.287048,Boo’s Philly Cheesesteaks - Silverlake,Restaurant,bcycle_lametro_4457
410ed580f964a520cc0b1fe3,475,34.097508,-118.285734,Tiki Ti,Cocktail Bar,bcycle_lametro_4457
4adbb20bf964a520142a21e3,393,34.102969,-118.287181,Home,Pizzeria,bcycle_lametro_4457
510873abe4b0e6d0fa223867,417,34.103738,-118.291372,The Punchbowl,Vegan and Vegetarian Restaurant,bcycle_lametro_4457
57e822ed498e715ce7609025,751,34.106452,-118.287176,Maru Coffee,Coffee Shop,bcycle_lametro_4457
4b5f9a18f964a520fcc329e3,341,34.050329,-118.240346,Fugetsu-Do,Bakery,bcycle_lametro_3030
5143f2d7e4b039102cf9793f,387,34.049938,-118.239914,Marugame Monzo,Asian Restaurant,bcycle_lametro_3030
58680bee9c439d2cc839d367,423,34.050714,-118.247924,Blue Bottle Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_3030
53d06bba498e6c801ea9816e,592,34.047843,-118.2478,KazuNori,Sushi Restaurant,bcycle_lametro_3030
4a7d028cf964a5204bee1fe3,717,34.056535,-118.24881,Dorothy Chandler Pavilion,Music Venue,bcycle_lametro_3030
4e5b046a227188671508b714,579,34.048344,-118.239036,Shin-Sen-Gumi,Asian Restaurant,bcycle_lametro_3030
50d223c5e4b00439552865de,517,34.049951,-118.248476,Maccheroni Republic,Restaurant,bcycle_lametro_3030
5865a033424f935d0b310727,577,34.049823,-118.249252,Bar Clacson,Cocktail Bar,bcycle_lametro_3030
4127e200f964a520540c1fe3,388,34.050037,-118.239987,Daikokuya,Ramen Restaurant,bcycle_lametro_3030
51aee770454a09a5e4e3b2f9,570,34.047909,-118.239877,Wolf & Crane,Beer Bar,bcycle_lametro_3030
509a18d8e4b08bf010b68112,85,34.10222,-118.332317,No Vacancy,Cocktail Bar,bcycle_lametro_4529
57918679498e10e6a171bc12,128,34.101772,-118.334502,Escape Hotel Hollywood,Amusement Park,bcycle_lametro_4529
3fd66200f964a52059ef1ee3,192,34.101779,-118.33528,Musso & Frank Grill,Restaurant,bcycle_lametro_4529
4dd45631636550f912c86eed,184,34.101448,-118.33117,Joe's Pizza,Pizzeria,bcycle_lametro_4529
5962a788b1ec132529d318be,326,34.100059,-118.330294,The Highlight Room,Lounge,bcycle_lametro_4529
58b38eb4fef5fa7793694e38,336,34.100023,-118.330364,TAO Asian Bistro,Lounge,bcycle_lametro_4529
4283ee00f964a52089221fe3,365,34.100385,-118.329663,Hotel Cafe,Music Venue,bcycle_lametro_4529
4c57743e2308be9aa258596c,68,34.101872,-118.332593,Te'kila,Bar,bcycle_lametro_4529
56c00eb9cd104c42298ee68d,503,34.104249,-118.328393,Mojo Hookah Lounge,Cocktail Bar,bcycle_lametro_4529
5cba0c6f356b49002c74e796,492,34.099205,-118.337353,L'Antica Pizzeria Da Michele,Restaurant,bcycle_lametro_4529
4a7d028cf964a5204bee1fe3,318,34.056535,-118.24881,Dorothy Chandler Pavilion,Music Venue,bcycle_lametro_3028
53f105e5498e9e63662731bd,745,34.060176,-118.238192,Little Jewel of New Orleans,Deli,bcycle_lametro_3028
4470358df964a52089331fe3,848,34.059679,-118.236909,The Original Philippe,Restaurant,bcycle_lametro_3028
548fb583498e8a413751b20f,453,34.056436,-118.250718,Au L.Ac.,Asian Restaurant,bcycle_lametro_3028
54938133498ed65f02e8c4ba,870,34.050573,-118.2441,Redbird,Cocktail Bar,bcycle_lametro_3028
4b8c22baf964a52009c032e3,734,34.062902,-118.240577,Hop Li Seafood Restaurant,Asian Restaurant,bcycle_lametro_3028
58680bee9c439d2cc839d367,844,34.050714,-118.247924,Blue Bottle Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_3028
563ac687cd101c7dff9cd41b,648,34.054218,-118.251314,Otium,Restaurant,bcycle_lametro_3028
4a15b32ff964a520bb781fe3,813,34.052632,-118.251214,Mendocino Farms,Restaurant,bcycle_lametro_3028
518471e6498e1c0b5f1401f9,787,34.051153,-118.24496,Badmaash,Gastropub,bcycle_lametro_3028
4b8c22baf964a52009c032e3,498,34.062902,-118.240577,Hop Li Seafood Restaurant,Asian Restaurant,bcycle_lametro_3026
4a7d028cf964a5204bee1fe3,779,34.056535,-118.24881,Dorothy Chandler Pavilion,Music Venue,bcycle_lametro_3026
53f105e5498e9e63662731bd,783,34.060176,-118.238192,Little Jewel of New Orleans,Deli,bcycle_lametro_3026
50e4af3de4b067b02e8b8842,891,34.070182,-118.250265,Guisados,Taco Restaurant,bcycle_lametro_3026
4470358df964a52089331fe3,907,34.059679,-118.236909,The Original Philippe,Restaurant,bcycle_lametro_3026
56203e58498e71764d35492a,829,34.065181,-118.237222,Burgerlords,Burger Joint,bcycle_lametro_3026
4bf9fb885efe2d7fcf1d6d34,761,34.065615,-118.238362,Melody Lounge,Cocktail Bar,bcycle_lametro_3026
59f41d002f97ec64344a1eb3,880,34.062609,-118.236255,Oriel Chinatown,Wine Bar,bcycle_lametro_3026
4b6cbf3ef964a52048512ce3,905,34.065975,-118.236741,Phoenix Bakery,Bakery,bcycle_lametro_3026
4b95164cf964a520888e34e3,810,34.060253,-118.23791,Longs Family Pastry,Bakery,bcycle_lametro_3026
58680bee9c439d2cc839d367,123,34.050714,-118.247924,Blue Bottle Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_3027
53d06bba498e6c801ea9816e,253,34.047843,-118.2478,KazuNori,Sushi Restaurant,bcycle_lametro_3027
5865a033424f935d0b310727,197,34.049823,-118.249252,Bar Clacson,Cocktail Bar,bcycle_lametro_3027
4e1f936a628469a57402c1db,410,34.048909,-118.251287,Perch,French Restaurant,bcycle_lametro_3027
53e9021e498e230096f69433,498,34.046625,-118.25082,Guisados DTLA,Taco Restaurant,bcycle_lametro_3027
590a70164186864d3fb2ec36,203,34.049855,-118.249323,The Slipper Clutch,Arcade,bcycle_lametro_3027
5b985a723731ee002c772ed3,417,34.047054,-118.25012,The Wolves,Cocktail Bar,bcycle_lametro_3027
55695843498e618f7cf33d9f,225,34.049751,-118.249392,Precinct,Gay Bar,bcycle_lametro_3027
49cdc778f964a520155a1fe3,467,34.046115,-118.2489,Nickel Diner,Diner,bcycle_lametro_3027
582fed30110d0340e299474d,419,34.047571,-118.250837,Mezcalero,Cocktail Bar,bcycle_lametro_3027
4ad930fcf964a520f61821e3,331,34.102038,-118.305352,Ruen Pair Thai Restaurant,Thai Restaurant,bcycle_lametro_4509
5317e52e498ec0cbe838ec33,312,34.101935,-118.305421,Pa Ord Noodle #3,Korean Restaurant,bcycle_lametro_4509
57d0ef3e498ea8a93ed75478,380,34.098733,-118.310031,Leo's Taco Truck,Mexican Restaurant,bcycle_lametro_4509
4a33366ff964a520179b1fe3,579,34.098631,-118.304155,Jitlada Thai Restaurant,Thai Restaurant,bcycle_lametro_4509
4a500242f964a520e9af1fe3,308,34.102019,-118.305918,Bhan Kanom Thai,Thai Restaurant,bcycle_lametro_4509
57f2d140498e42b92e9bc6be,624,34.101632,-118.302443,Friends & Family,Restaurant,bcycle_lametro_4509
4a8de2aaf964a520421120e3,392,34.101892,-118.304712,Hollywood Thai Restaurant,Thai Restaurant,bcycle_lametro_4509
4a05fcf3f964a520a9721fe3,562,34.101617,-118.302867,Sanamluang Café,Thai Restaurant,bcycle_lametro_4509
4b678fc0f964a52053552be3,304,34.102019,-118.305918,Thai Patio,Thai Restaurant,bcycle_lametro_4509
4d4dee8a1a2d721ed4019d1d,439,34.102005,-118.304361,Harvard and Stone,Cocktail Bar,bcycle_lametro_4509
3fd66200f964a52059ef1ee3,189,34.101779,-118.33528,Musso & Frank Grill,Restaurant,bcycle_lametro_4527
57918679498e10e6a171bc12,253,34.101772,-118.334502,Escape Hotel Hollywood,Amusement Park,bcycle_lametro_4527
4a831d99f964a52021fa1fe3,202,34.102888,-118.339335,California Pizza Kitchen,Pizzeria,bcycle_lametro_4527
5cba0c6f356b49002c74e796,326,34.099205,-118.337353,L'Antica Pizzeria Da Michele,Restaurant,bcycle_lametro_4527
509a18d8e4b08bf010b68112,455,34.10222,-118.332317,No Vacancy,Cocktail Bar,bcycle_lametro_4527
468d7b22f964a52076481fe3,480,34.104593,-118.341844,The Magic Castle,Music Venue,bcycle_lametro_4527
50a570d2e4b08b4ad111b656,142,34.101759,-118.335846,Jameson's Irish Pub,Sports Bar,bcycle_lametro_4527
4b847ceef964a520633831e3,294,34.101966,-118.340591,Hard Rock Cafe,Restaurant,bcycle_lametro_4527
49e3c0c1f964a520c7621fe3,570,34.098205,-118.341792,In-N-Out Burger,Burger Joint,bcycle_lametro_4527
4dd45631636550f912c86eed,562,34.101448,-118.33117,Joe's Pizza,Pizzeria,bcycle_lametro_4527
52473c9311d26cb7dd2bde0c,155,34.101983,-118.299123,Papillon International Bakery,Bakery,bcycle_lametro_4406
57f2d140498e42b92e9bc6be,164,34.101632,-118.302443,Friends & Family,Restaurant,bcycle_lametro_4406
57e302af498e264f5032bb75,82,34.101941,-118.301316,Tabula Rasa,Beer Bar,bcycle_lametro_4406
4a05fcf3f964a520a9721fe3,227,34.101617,-118.302867,Sanamluang Café,Thai Restaurant,bcycle_lametro_4406
3fd66200f964a5208aee1ee3,159,34.102011,-118.302238,Jumbo's Clown Room,Cocktail Bar,bcycle_lametro_4406
4a33366ff964a520179b1fe3,490,34.098631,-118.304155,Jitlada Thai Restaurant,Thai Restaurant,bcycle_lametro_4406
4ad930fcf964a520f61821e3,459,34.102038,-118.305352,Ruen Pair Thai Restaurant,Thai Restaurant,bcycle_lametro_4406
5317e52e498ec0cbe838ec33,482,34.101935,-118.305421,Pa Ord Noodle #3,Korean Restaurant,bcycle_lametro_4406
54d17a8e498e41a7ccdc3471,760,34.095405,-118.302608,Taqueria El Zarape,Mexican Restaurant,bcycle_lametro_4406
4d4dee8a1a2d721ed4019d1d,349,34.102005,-118.304361,Harvard and Stone,Cocktail Bar,bcycle_lametro_4406
56c00eb9cd104c42298ee68d,251,34.104249,-118.328393,Mojo Hookah Lounge,Cocktail Bar,bcycle_lametro_4534
4283ee00f964a52089221fe3,208,34.100385,-118.329663,Hotel Cafe,Music Venue,bcycle_lametro_4534
4afe5a4bf964a520372f22e3,275,34.099485,-118.329292,Stout,Burger Joint,bcycle_lametro_4534
5962a788b1ec132529d318be,267,34.100059,-118.330294,The Highlight Room,Lounge,bcycle_lametro_4534
5461769f498e94400cd05759,128,34.101912,-118.326579,Lost Property,Cocktail Bar,bcycle_lametro_4534
566c50d8498eb66bffa857d4,281,34.101971,-118.324882,Dunkin',Bagel Shop,bcycle_lametro_4534
4dd45631636550f912c86eed,299,34.101448,-118.33117,Joe's Pizza,Pizzeria,bcycle_lametro_4534
509a18d8e4b08bf010b68112,403,34.10222,-118.332317,No Vacancy,Cocktail Bar,bcycle_lametro_4534
58b38eb4fef5fa7793694e38,306,34.100023,-118.330364,TAO Asian Bistro,Lounge,bcycle_lametro_4534
557f46c7498e3fc4e1c05fed,196,34.1004,-118.329239,Running Goose,Gastropub,bcycle_lametro_4534
53f105e5498e9e63662731bd,58,34.060176,-118.238192,Little Jewel of New Orleans,Deli,bcycle_lametro_3065
4470358df964a52089331fe3,159,34.059679,-118.236909,The Original Philippe,Restaurant,bcycle_lametro_3065
4b8c22baf964a52009c032e3,336,34.062902,-118.240577,Hop Li Seafood Restaurant,Asian Restaurant,bcycle_lametro_3065
53487060498e5e04e7503d6c,265,34.058883,-118.240432,Starbucks,Coffee Shop,bcycle_lametro_3065
59f41d002f97ec64344a1eb3,309,34.062609,-118.236255,Oriel Chinatown,Wine Bar,bcycle_lametro_3065
56203e58498e71764d35492a,536,34.065181,-118.237222,Burgerlords,Burger Joint,bcycle_lametro_3065
5aa1fe2ba35dce0b695c79d3,740,34.065716,-118.233411,Highland Park Brewery,Bar,bcycle_lametro_3065
4b53809df964a520f09f27e3,346,34.057554,-118.237719,Mr Churro,Bakery,bcycle_lametro_3065
49ebc74af964a5202b671fe3,264,34.06288,-118.238241,Yang Chow Restaurant,Chinese Restaurant,bcycle_lametro_3065
49ed71e7f964a520eb671fe3,172,34.061854,-118.237586,Won Kok Restaurant,Asian Restaurant,bcycle_lametro_3065
58680bee9c439d2cc839d367,27,34.050714,-118.247924,Blue Bottle Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_3069
50d223c5e4b00439552865de,102,34.049951,-118.248476,Maccheroni Republic,Restaurant,bcycle_lametro_3069
5865a033424f935d0b310727,144,34.049823,-118.249252,Bar Clacson,Cocktail Bar,bcycle_lametro_3069
53d06bba498e6c801ea9816e,359,34.047843,-118.2478,KazuNori,Sushi Restaurant,bcycle_lametro_3069
4e1f936a628469a57402c1db,364,34.048909,-118.251287,Perch,French Restaurant,bcycle_lametro_3069
590a70164186864d3fb2ec36,145,34.049855,-118.249323,The Slipper Clutch,Arcade,bcycle_lametro_3069
49bac961f964a520a9531fe3,137,34.050688,-118.249692,La Cita Bar,Night Club,bcycle_lametro_3069
55695843498e618f7cf33d9f,177,34.049751,-118.249392,Precinct,Gay Bar,bcycle_lametro_3069
53e9021e498e230096f69433,531,34.046625,-118.25082,Guisados DTLA,Taco Restaurant,bcycle_lametro_3069
4a7d028cf964a5204bee1fe3,641,34.056535,-118.24881,Dorothy Chandler Pavilion,Music Venue,bcycle_lametro_3069
57918679498e10e6a171bc12,6,34.101772,-118.334502,Escape Hotel Hollywood,Amusement Park,bcycle_lametro_4539
3fd66200f964a52059ef1ee3,58,34.101779,-118.33528,Musso & Frank Grill,Restaurant,bcycle_lametro_4539
509a18d8e4b08bf010b68112,215,34.10222,-118.332317,No Vacancy,Cocktail Bar,bcycle_lametro_4539
5cba0c6f356b49002c74e796,389,34.099205,-118.337353,L'Antica Pizzeria Da Michele,Restaurant,bcycle_lametro_4539
4dd45631636550f912c86eed,315,34.101448,-118.33117,Joe's Pizza,Pizzeria,bcycle_lametro_4539
5962a788b1ec132529d318be,440,34.100059,-118.330294,The Highlight Room,Lounge,bcycle_lametro_4539
50a570d2e4b08b4ad111b656,110,34.101759,-118.335846,Jameson's Irish Pub,Sports Bar,bcycle_lametro_4539
58b38eb4fef5fa7793694e38,442,34.100023,-118.330364,TAO Asian Bistro,Lounge,bcycle_lametro_4539
5b883a568ad62e002c0c3ea3,455,34.097731,-118.33308,Tocaya Organica - Hollywood,Restaurant,bcycle_lametro_4539
4283ee00f964a52089221fe3,486,34.100385,-118.329663,Hotel Cafe,Music Venue,bcycle_lametro_4539
49e3c0c1f964a520c7621fe3,234,34.098205,-118.341792,In-N-Out Burger,Burger Joint,bcycle_lametro_4525
5cba0c6f356b49002c74e796,426,34.099205,-118.337353,L'Antica Pizzeria Da Michele,Restaurant,bcycle_lametro_4525
468d7b22f964a52076481fe3,458,34.104593,-118.341844,The Magic Castle,Music Venue,bcycle_lametro_4525
4a5a49b7f964a52012ba1fe3,317,34.098611,-118.3447,Mashti Malone's,Ice Cream Parlor,bcycle_lametro_4525
4a831d99f964a52021fa1fe3,359,34.102888,-118.339335,California Pizza Kitchen,Pizzeria,bcycle_lametro_4525
5594e6e9498e3a3301294136,341,34.09783,-118.343836,Tacos El Gavilan,Latin American Restaurant,bcycle_lametro_4525
4b847ceef964a520633831e3,224,34.101966,-118.340591,Hard Rock Cafe,Restaurant,bcycle_lametro_4525
40a2ba80f964a52010f31ee3,509,34.098173,-118.346602,Bossa Nova Brazilian Cuisine,Pizzeria,bcycle_lametro_4525
3fd66200f964a52059ef1ee3,610,34.101779,-118.33528,Musso & Frank Grill,Restaurant,bcycle_lametro_4525
45734f16f964a520853e1fe3,291,34.100742,-118.344671,Pink Pepper,Thai Restaurant,bcycle_lametro_4525
4a831d99f964a52021fa1fe3,112,34.102888,-118.339335,California Pizza Kitchen,Pizzeria,bcycle_lametro_4517
5cba0c6f356b49002c74e796,346,34.099205,-118.337353,L'Antica Pizzeria Da Michele,Restaurant,bcycle_lametro_4517
3fd66200f964a52059ef1ee3,320,34.101779,-118.33528,Musso & Frank Grill,Restaurant,bcycle_lametro_4517
468d7b22f964a52076481fe3,383,34.104593,-118.341844,The Magic Castle,Music Venue,bcycle_lametro_4517
57918679498e10e6a171bc12,385,34.101772,-118.334502,Escape Hotel Hollywood,Amusement Park,bcycle_lametro_4517
4b847ceef964a520633831e3,162,34.101966,-118.340591,Hard Rock Cafe,Restaurant,bcycle_lametro_4517
49e3c0c1f964a520c7621fe3,484,34.098205,-118.341792,In-N-Out Burger,Burger Joint,bcycle_lametro_4517
509a18d8e4b08bf010b68112,587,34.10222,-118.332317,No Vacancy,Cocktail Bar,bcycle_lametro_4517
42853f80f964a520ff221fe3,513,34.105799,-118.342151,Yamashiro,American Restaurant,bcycle_lametro_4517
40b3de00f964a52018001fe3,34,34.10229,-118.33904,Lucky Strike,Bowling Alley,bcycle_lametro_4517
58680bee9c439d2cc839d367,225,34.050714,-118.247924,Blue Bottle Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_3046
4a7d028cf964a5204bee1fe3,436,34.056535,-118.24881,Dorothy Chandler Pavilion,Music Venue,bcycle_lametro_3046
54938133498ed65f02e8c4ba,399,34.050573,-118.2441,Redbird,Cocktail Bar,bcycle_lametro_3046
5865a033424f935d0b310727,367,34.049823,-118.249252,Bar Clacson,Cocktail Bar,bcycle_lametro_3046
50d223c5e4b00439552865de,334,34.049951,-118.248476,Maccheroni Republic,Restaurant,bcycle_lametro_3046
53d06bba498e6c801ea9816e,572,34.047843,-118.2478,KazuNori,Sushi Restaurant,bcycle_lametro_3046
518471e6498e1c0b5f1401f9,317,34.051153,-118.24496,Badmaash,Gastropub,bcycle_lametro_3046
4e1f936a628469a57402c1db,569,34.048909,-118.251287,Perch,French Restaurant,bcycle_lametro_3046
563ac687cd101c7dff9cd41b,378,34.054218,-118.251314,Otium,Restaurant,bcycle_lametro_3046
590a70164186864d3fb2ec36,367,34.049855,-118.249323,The Slipper Clutch,Arcade,bcycle_lametro_3046
4a7d028cf964a5204bee1fe3,303,34.056535,-118.24881,Dorothy Chandler Pavilion,Music Venue,bcycle_lametro_4480
548fb583498e8a413751b20f,276,34.056436,-118.250718,Au L.Ac.,Asian Restaurant,bcycle_lametro_4480
4b452475f964a5201d0626e3,367,34.056963,-118.251152,Bunkerhill Market Deli & Liquor,Deli,bcycle_lametro_4480
563ac687cd101c7dff9cd41b,519,34.054218,-118.251314,Otium,Restaurant,bcycle_lametro_4480
58680bee9c439d2cc839d367,930,34.050714,-118.247924,Blue Bottle Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4480
577effa1498eccce05f8eb71,947,34.051101,-118.25444,71Above,Cocktail Bar,bcycle_lametro_4480
4b15f70ff964a52019b623e3,352,34.056378,-118.248453,Kendall's Brasserie,French Restaurant,bcycle_lametro_4480
5584e8a6498e3859272b2daf,547,34.053926,-118.250955,Vespaio,Wine Bar,bcycle_lametro_4480
51574ae1e4b04d6d8da36a6e,933,34.050659,-118.24856,Sticky Rice,Thai Restaurant,bcycle_lametro_4480
49bac961f964a520a9531fe3,920,34.050688,-118.249692,La Cita Bar,Night Club,bcycle_lametro_4480
410ed580f964a520cc0b1fe3,131,34.097508,-118.285734,Tiki Ti,Cocktail Bar,bcycle_lametro_4303
4ed5ba28e300d4f603b110e3,240,34.095874,-118.287048,Boo’s Philly Cheesesteaks - Silverlake,Restaurant,bcycle_lametro_4303
52892c62498ea53134945718,350,34.099925,-118.290167,HomeState,Mexican Restaurant,bcycle_lametro_4303
4c1032ff6b7e2d7f9b4f2735,360,34.099925,-118.290167,Bar Covell,Wine Bar,bcycle_lametro_4303
4aa2f5aff964a520c44220e3,346,34.095478,-118.284776,Wat Dong Moon Lek Noodle,Asian Restaurant,bcycle_lametro_4303
5877fc78e612f226c829ab4f,468,34.100181,-118.290597,Kismet,Mediterranean Restaurant,bcycle_lametro_4303
54837dee498ee85171286360,420,34.095175,-118.283779,Dinosaur Coffee,Coffee Shop,bcycle_lametro_4303
3fd66200f964a520aaee1ee3,343,34.095696,-118.284355,The Kitchen,Restaurant,bcycle_lametro_4303
50ef4378e4b0e0b77256e5d6,475,34.095163,-118.283142,Jay's Bar,Wine Bar,bcycle_lametro_4303
502ac8b1f1363cc4b3d50bf7,505,34.10258,-118.28767,Spitz: Home of the Doner Kabab,Doner Restaurant,bcycle_lametro_4303
5cba0c6f356b49002c74e796,156,34.099205,-118.337353,L'Antica Pizzeria Da Michele,Restaurant,bcycle_lametro_4537
49e3c0c1f964a520c7621fe3,262,34.098205,-118.341792,In-N-Out Burger,Burger Joint,bcycle_lametro_4537
4e27d776b61c9d28cbeeab2b,74,34.097751,-118.338316,Chick-Fil-A,American Restaurant,bcycle_lametro_4537
542f95bd498e66916632b38c,278,34.097632,-118.335908,Luv2Eat Thai Bistro,Thai Restaurant,bcycle_lametro_4537
51d4809b498e3f65e78dcfd4,415,34.094612,-118.338185,Fat Sal's Deli Hollywood,Deli,bcycle_lametro_4537
